playerID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PPG,RPG,ORPG,DRPG,APG,SPG,BPG,MPG,TPG,FG%,FT%,3PT%,postPPG,postRPG,postORPG,postDRPG,postAPG,postSPG,postBPG,postMPG,postTPG,postFG%,postFT%,post3PT%
kesslbo01,14,0,0,125,0,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9285714,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
kessypa01,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
ketnela01,25,0,139,34,12,22,34,2,4,3,12,20,32,13,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3600000,1.36,0.48,0.88,0.08,0.16,0.12,5.56,0.48,0.40625,0.666666667,,,,,,,,,,,,,
keyeju01,418,0,13676,3161,1389,3213,4602,657,44,154,682,1407,3022,1264,1009,629,22,4,19,0,643,129,28,40,210,42,0,0,31,62,135,57,31,15,1,0,7.5622010,11.00956938,3.322966507,7.686602871,1.571770335,0.105263158,0.368421053,32.71770335,1.631578947,0.418266049,0.623389495,0.181818182,6.789473684,11.05263158,1.473684211,2.105263158,2.210526316,0,0,33.84210526,1.631578947,0.422222222,0.483870968,0
keysra01,241,0,3318,1262,210,341,551,192,135,44,175,523,1229,522,247,178,147,40,1,0,12,0,0,3,3,1,0,0,2,1,3,0,0,0,1,0,5.2365145,2.286307054,0.871369295,1.414937759,0.796680498,0.560165975,0.182572614,13.76763485,0.726141079,0.424735557,0.720647773,0.272108844,0,3,0,3,1,0,0,12,2,0,,0
khryavi01,143,0,2351,643,168,324,492,142,86,48,139,353,567,251,193,127,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4965035,3.440559441,1.174825175,2.265734266,0.993006993,0.601398601,0.335664336,16.44055944,0.972027972,0.442680776,0.658031088,0.291666667,,,,,,,,,,,,
kiddja01,1315,128,48073,17071,1719,6685,8404,11842,2559,425,3926,2447,15148,6067,3906,3063,5376,1874,146,41,5841,2032,211,805,1016,1239,290,48,437,336,1818,717,468,365,716,233,12.9817490,6.390874525,1.307224335,5.08365019,9.005323194,1.946007605,0.323193916,36.55741445,2.985551331,0.400514919,0.784178187,0.34858631,13.91780822,6.95890411,1.445205479,5.51369863,8.48630137,1.98630137,0.328767123,40.00684932,2.993150685,0.394389439,0.77991453,0.325418994
kiddwa01,68,0,884,247,76,157,233,19,19,23,44,129,169,100,86,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6323529,3.426470588,1.117647059,2.308823529,0.279411765,0.279411765,0.338235294,13,0.647058824,0.591715976,0.546511628,,,,,,,,,,,,,
kiffiir01,26,0,212,82,12,28,40,19,10,2,30,43,96,32,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1538462,1.538461538,0.461538462,1.076923077,0.730769231,0.384615385,0.076923077,8.153846154,1.153846154,0.333333333,0.72,,,,,,,,,,,,,
kileyja01,53,0,504,124,0,0,51,65,0,0,0,61,203,46,56,32,0,0,1,0,2,2,0,0,0,1,0,0,0,0,3,1,0,0,0,0,2.3396226,0.962264151,0,0,1.226415094,0,0,9.509433962,0,0.226600985,0.571428571,,2,0,0,0,1,0,0,2,0,0.333333333,,
killuea01,4,0,12,1,0,0,2,0,0,0,0,1,4,0,1,1,0,0,2,0,4,4,0,0,0,0,0,0,0,1,1,1,3,2,0,0,0.2500000,0.5,0,0,0,0,0,3,0,0,1,,2,0,0,0,0,0,0,2,0,1,0.666666667,
kilpaca01,2,0,6,3,1,3,4,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5000000,2,0.5,1.5,0,0,0,3,0,0.5,0.5,,,,,,,,,,,,,
kimbato01,571,0,10539,3470,193,385,3870,571,51,23,0,1280,3251,1383,1229,704,0,0,14,0,237,71,0,0,83,6,0,0,0,21,67,28,27,15,0,0,6.0770578,6.777583187,0.338003503,0.674255692,1,0.089316988,0.04028021,18.45709282,0,0.425407567,0.572823434,,5.071428571,5.928571429,0,0,0.428571429,0,0,16.92857143,0,0.417910448,0.555555556,
kimblbo01,105,0,1336,574,58,104,162,98,41,14,98,205,562,217,158,115,86,25,3,0,5,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,5.4666667,1.542857143,0.552380952,0.99047619,0.933333333,0.39047619,0.133333333,12.72380952,0.933333333,0.386120996,0.727848101,0.290697674,0,0,0,0,0.333333333,0,0,1.666666667,0.333333333,0,,
kimbrst01,13,0,65,21,4,3,7,6,5,0,4,5,22,9,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6153846,0.538461538,0.307692308,0.230769231,0.461538462,0.384615385,0,5,0.307692308,0.409090909,1,0.5,,,,,,,,,,,,
kinchch01,41,0,353,118,7,26,33,45,11,6,30,33,141,52,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8780488,0.804878049,0.170731707,0.634146341,1.097560976,0.268292683,0.146341463,8.609756098,0.731707317,0.368794326,0.777777778,,,,,,,,,,,,,
kingal01,534,0,12836,6470,760,1502,2262,1171,452,196,1151,1612,5875,2709,1259,996,209,56,21,0,624,327,44,66,110,49,26,8,47,81,298,135,74,54,9,3,12.1161049,4.235955056,1.423220974,2.812734082,2.192883895,0.846441948,0.367041199,24.03745318,2.155430712,0.461106383,0.791104051,0.267942584,15.57142857,5.238095238,2.095238095,3.142857143,2.333333333,1.238095238,0.380952381,29.71428571,2.238095238,0.453020134,0.72972973,0.333333333
kingbe01,874,0,29417,19655,1704,3356,5060,2863,866,230,2791,2885,15109,7830,5444,3972,134,23,28,0,934,687,45,76,121,65,24,6,62,94,481,269,203,148,4,1,22.4885584,5.789473684,1.949656751,3.839816934,3.275743707,0.990846682,0.263157895,33.65789474,3.193363844,0.518234165,0.72961058,0.171641791,24.53571429,4.321428571,1.607142857,2.714285714,2.321428571,0.857142857,0.214285714,33.35714286,2.214285714,0.559251559,0.729064039,0.25
kingch01,103,0,2058,693,108,203,311,116,74,34,119,183,640,271,166,105,120,46,2,0,7,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,6.7281553,3.019417476,1.048543689,1.970873786,1.126213592,0.718446602,0.330097087,19.98058252,1.155339806,0.4234375,0.63253012,0.383333333,0,0,0,0,0,0.5,0,3.5,0,0,0,
kingda01,12,0,103,19,0,0,25,3,0,0,0,5,22,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5833333,2.083333333,0,0,0.25,0,0,8.583333333,0,0.318181818,0.5,,,,,,,,,,,,,
kingdo01,42,0,0,175,0,0,0,0,0,0,0,85,0,55,104,65,0,0,11,0,0,91,0,0,0,0,0,0,0,0,0,30,43,31,0,0,4.1666667,0,0,0,0,0,0,0,0,,0.625,,8.272727273,0,0,0,0,0,0,0,0,,0.720930233,
kingfr01,13,0,79,27,5,11,16,7,6,0,5,11,28,10,8,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0769231,1.230769231,0.384615385,0.846153846,0.538461538,0.461538462,0,6.076923077,0.384615385,0.357142857,0.75,0.333333333,,,,,,,,,,,,
kingge01,411,0,13408,4219,0,0,1606,1958,0,0,0,1044,3971,1517,1847,1185,0,0,39,0,1327,428,0,0,149,180,0,0,0,113,382,142,212,144,0,0,10.2652068,3.907542579,0,0,4.763990268,0,0,32.62287105,0,0.382019642,0.641580942,,10.97435897,3.820512821,0,0,4.615384615,0,0,34.02564103,0,0.371727749,0.679245283,
kingge02,126,0,1829,566,129,264,393,84,50,27,92,238,467,235,129,96,0,0,8,0,14,4,0,4,4,1,0,1,1,2,4,2,0,0,0,0,4.4920635,3.119047619,1.023809524,2.095238095,0.666666667,0.396825397,0.214285714,14.51587302,0.73015873,0.503211991,0.744186047,,0.5,0.5,0,0.5,0.125,0,0.125,1.75,0.125,0.5,,
kingji01,607,0,11187,4377,0,0,1500,1412,0,0,0,1218,4067,1700,1249,977,0,0,73,0,1452,602,0,0,246,182,0,0,0,194,564,246,151,110,0,0,7.2108731,2.471169687,0,0,2.326194399,0,0,18.42998353,0,0.417998525,0.782225781,,8.246575342,3.369863014,0,0,2.493150685,0,0,19.89041096,0,0.436170213,0.728476821,
kingji02,64,0,890,285,45,67,112,90,24,13,61,78,261,112,81,56,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4531250,1.75,0.703125,1.046875,1.40625,0.375,0.203125,13.90625,0.953125,0.429118774,0.691358025,0.147058824,,,,,,,,,,,,
kingle01,12,0,0,12,0,0,0,0,0,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000,0,0,0,0,0,0,0,0,,0.75,,,,,,,,,,,,,
kinglo01,84,0,1255,506,38,87,125,117,0,0,80,188,523,191,127,103,90,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0238095,1.488095238,0.452380952,1.035714286,1.392857143,0,0,14.94047619,0.952380952,0.365200765,0.811023622,0.233333333,,,,,,,,,,,,
kingma01,147,0,4291,1292,0,0,451,568,0,0,0,380,1271,500,285,228,186,64,5,0,173,45,0,0,14,13,0,0,0,12,52,20,4,3,12,2,8.7891156,3.068027211,0,0,3.863945578,0,0,29.19047619,0,0.393391031,0.8,0.344086022,9,2.8,0,0,2.6,0,0,34.6,0,0.384615385,0.75,0.166666667
kingre01,438,0,11345,3898,850,1857,2707,691,365,147,653,1005,2940,1512,1251,874,3,0,23,0,788,354,69,122,191,35,21,13,44,73,281,137,111,80,1,0,8.8995434,6.180365297,1.940639269,4.239726027,1.577625571,0.833333333,0.335616438,25.90182648,1.49086758,0.514285714,0.698641087,0,15.39130435,8.304347826,3,5.304347826,1.52173913,0.913043478,0.565217391,34.26086957,1.913043478,0.487544484,0.720720721,0
kingri01,72,0,309,135,30,44,74,21,5,7,28,62,112,44,71,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8750000,1.027777778,0.416666667,0.611111111,0.291666667,0.069444444,0.097222222,4.291666667,0.388888889,0.392857143,0.661971831,0,,,,,,,,,,,,
kingro01,9,0,126,64,8,11,19,14,5,2,7,14,70,24,17,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1111111,2.111111111,0.888888889,1.222222222,1.555555556,0.555555556,0.222222222,14,0.777777778,0.342857143,0.823529412,0.333333333,,,,,,,,,,,,
kingst01,438,0,7406,2819,597,863,1460,387,173,210,527,906,2240,1071,952,673,17,4,61,0,719,264,53,83,136,31,21,15,50,98,227,89,114,84,4,2,6.4360731,3.333333333,1.363013699,1.970319635,0.883561644,0.394977169,0.479452055,16.9086758,1.203196347,0.478125,0.706932773,0.235294118,4.327868852,2.229508197,0.868852459,1.360655738,0.508196721,0.344262295,0.245901639,11.78688525,0.819672131,0.392070485,0.736842105,0.5
kingto01,58,0,0,295,0,0,0,32,0,0,0,102,410,97,160,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0862069,0,0,0,0.551724138,0,0,0,0,0.236585366,0.63125,,,,,,,,,,,,,
kingwi01,14,0,0,115,0,0,0,0,0,0,0,31,0,42,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2142857,0,0,0,0,0,0,0,0,,0.632653061,,,,,,,,,,,,,
kinnebo01,256,0,0,2077,0,0,0,177,0,0,0,796,1116,661,785,473,0,0,15,0,0,107,0,0,0,0,0,0,0,0,0,43,32,21,0,0,8.1132813,0,0,0,0.69140625,0,0,0,0,0.592293907,0.602547771,,7.133333333,0,0,0,0,0,0,0,0,,0.65625,
kinnejo01,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
kinseta01,109,0,1337,511,42,105,147,53,68,1,71,102,411,186,142,116,71,23,9,0,11,4,1,1,2,0,1,0,1,2,3,1,2,2,0,0,4.6880734,1.348623853,0.385321101,0.963302752,0.486238532,0.623853211,0.009174312,12.26605505,0.651376147,0.452554745,0.816901408,0.323943662,0.444444444,0.222222222,0.111111111,0.111111111,0,0.111111111,0,1.222222222,0.111111111,0.333333333,1,
kirilan01,681,62,20989,8411,1241,2596,3837,1919,960,1382,1344,1457,5912,2780,3302,2520,1060,331,45,3,1347,455,65,124,189,95,55,84,70,122,365,162,155,121,48,10,12.3509545,5.634361233,1.822320117,3.812041116,2.817914831,1.40969163,2.029368576,30.82085169,1.973568282,0.470230041,0.763173834,0.312264151,10.11111111,4.2,1.444444444,2.755555556,2.111111111,1.222222222,1.866666667,29.93333333,1.555555556,0.443835616,0.780645161,0.208333333
kirklda01,6,0,0,39,0,0,0,0,0,0,0,13,0,14,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5000000,0,0,0,0,0,0,0,0,,0.785714286,,,,,,,,,,,,,
kirklo01,53,0,997,279,0,0,128,39,0,0,0,119,243,98,105,80,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2641509,2.41509434,0,0,0.735849057,0,0,18.81132075,0,0.403292181,0.761904762,0.3,,,,,,,,,,,,
kirklwi01,2,0,27,6,1,10,11,1,0,0,2,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0000000,5.5,0.5,5,0.5,0,0,13.5,1,0.428571429,,,,,,,,,,,,,,
kirkwa01,179,0,396,1228,0,0,44,249,0,0,0,413,868,327,615,421,0,0,6,0,0,12,0,0,0,1,0,0,0,8,7,5,12,2,0,0,6.8603352,0.245810056,0,0,1.391061453,0,0,2.212290503,0,0.376728111,0.684552846,,2,0,0,0,0.166666667,0,0,0,0,0.714285714,0.166666667,
kissaji01,2,0,15,6,0,3,3,0,0,0,1,3,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0000000,1.5,0,1.5,0,0,0,7.5,0.5,0.333333333,1,,,,,,,,,,,,,
kistldo01,5,0,13,8,0,0,1,0,0,0,0,2,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6000000,0.2,0,0,0,0,0,2.6,0,0.5,0.5,,,,,,,,,,,,,
kitchcu01,6,0,31,9,4,5,9,1,2,3,0,4,6,3,4,3,1,0,8,0,23,2,2,4,6,0,0,2,0,7,2,1,4,0,0,0,1.5000000,1.5,0.666666667,0.833333333,0.166666667,0.333333333,0.5,5.166666667,0,0.5,0.75,0,0.25,0.75,0.25,0.5,0,0,0.25,2.875,0,0.5,0,
kitegr01,680,0,10080,1717,903,1704,2607,345,171,414,543,1589,1634,716,584,284,6,1,61,0,378,57,33,64,97,17,6,13,17,94,53,21,24,15,0,0,2.5250000,3.833823529,1.327941176,2.505882353,0.507352941,0.251470588,0.608823529,14.82352941,0.798529412,0.438188494,0.48630137,0.166666667,0.93442623,1.590163934,0.540983607,1.049180328,0.278688525,0.098360656,0.213114754,6.196721311,0.278688525,0.396226415,0.625,
kittebo01,54,0,0,272,0,0,0,0,0,0,0,58,0,117,53,38,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,2,2,0,0,5.0370370,0,0,0,0,0,0,0,0,,0.716981132,,4,0,0,0,0,0,0,0,0,,1,
kittlke01,507,0,16929,7165,513,1470,1983,1295,811,221,621,893,6337,2779,1171,913,1838,694,54,0,1734,664,48,147,195,116,87,26,52,116,590,250,132,98,196,66,14.1321499,3.911242604,1.01183432,2.899408284,2.554240631,1.599605523,0.435897436,33.39053254,1.224852071,0.438535585,0.779675491,0.377584331,12.2962963,3.611111111,0.888888889,2.722222222,2.148148148,1.611111111,0.481481481,32.11111111,0.962962963,0.423728814,0.742424242,0.336734694
kleindi01,15,0,0,73,0,0,0,0,0,0,0,0,0,30,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8666667,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
kleinjo01,965,0,14712,4666,1268,2723,3991,622,261,285,777,1988,4201,1902,1069,849,48,13,50,0,592,192,40,93,133,18,11,15,26,103,163,84,29,23,5,1,4.8352332,4.135751295,1.313989637,2.821761658,0.644559585,0.270466321,0.295336788,15.24559585,0.805181347,0.452749345,0.794200187,0.270833333,3.84,2.66,0.8,1.86,0.36,0.22,0.3,11.84,0.52,0.515337423,0.793103448,0.2
kleizli01,389,26,7809,3411,377,1038,1415,305,153,71,393,839,2768,1220,796,604,1088,367,26,0,412,167,17,66,83,14,6,1,7,37,128,59,39,28,61,21,8.7686375,3.637532134,0.969151671,2.668380463,0.784061697,0.393316195,0.18251928,20.07455013,1.010282776,0.440751445,0.75879397,0.337316176,6.423076923,3.192307692,0.653846154,2.538461538,0.538461538,0.230769231,0.038461538,15.84615385,0.269230769,0.4609375,0.717948718,0.344262295
klierle01,244,0,0,2124,0,0,0,177,0,0,0,557,1008,671,678,483,0,0,11,0,0,91,0,0,0,3,0,0,0,1,3,32,26,27,0,0,8.7049180,0,0,0,0.725409836,0,0,0,0,0.665674603,0.712389381,,8.272727273,0,0,0,0.272727273,0,0,0,0,10.66666667,1.038461538,
klotzhe01,11,0,0,15,0,0,0,7,0,0,0,3,31,7,3,1,0,0,6,0,0,6,0,0,0,1,0,0,0,3,9,2,3,2,0,0,1.3636364,0,0,0,0.636363636,0,0,0,0,0.225806452,0.333333333,,1,0,0,0,0.166666667,0,0,0,0,0.222222222,0.666666667,
kluehdu01,113,0,0,924,0,0,183,173,0,0,0,254,872,316,406,292,0,0,4,0,0,11,0,0,3,6,0,0,0,11,16,3,5,5,0,0,8.1769912,1.619469027,0,0,1.530973451,0,0,0,0,0.362385321,0.719211823,,2.75,0.75,0,0,1.5,0,0,0,0,0.1875,1,
kluttlo01,3,0,8,0,2,3,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,1.666666667,0.666666667,1,0,0,0,2.666666667,0,0,,,,,,,,,,,,,,
knighbi01,821,0,23746,13901,1736,2641,4377,1862,834,143,1791,1604,10680,5418,3652,3021,155,44,31,0,1059,606,85,128,213,65,22,1,84,63,453,249,129,108,4,0,16.9317905,5.331303289,2.114494519,3.21680877,2.267965895,1.015834348,0.174177832,28.92326431,2.181485993,0.507303371,0.827217963,0.283870968,19.5483871,6.870967742,2.741935484,4.129032258,2.096774194,0.709677419,0.032258065,34.16129032,2.709677419,0.549668874,0.837209302,0
knighbo01,2,0,29,7,0,0,1,8,0,0,0,6,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5000000,0.5,0,0,4,0,0,14.5,0,0.428571429,1,,,,,,,,,,,,,
knighbr01,729,0,18172,5342,282,1503,1785,4481,1229,87,1367,1857,4897,2019,1632,1288,119,16,14,0,250,39,3,25,28,43,25,2,18,32,47,12,21,15,0,0,7.3278464,2.448559671,0.386831276,2.061728395,6.146776406,1.685871056,0.119341564,24.92729767,1.875171468,0.412293241,0.789215686,0.134453782,2.785714286,2,0.214285714,1.785714286,3.071428571,1.785714286,0.142857143,17.85714286,1.285714286,0.255319149,0.714285714,
knighbr02,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000,0,0,0,1,0,0,3,0,0,,,,,,,,,,,,,,
knighbr03,66,60,2128,847,33,178,211,251,49,10,171,154,769,319,137,104,276,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8333333,3.196969697,0.5,2.696969697,3.803030303,0.742424242,0.151515152,32.24242424,2.590909091,0.414824447,0.759124088,0.380434783,,,,,,,,,,,,
knighne01,276,0,4513,1699,114,237,351,780,123,30,357,403,1539,671,455,332,95,25,17,0,198,87,5,8,13,28,4,1,14,17,83,35,19,16,6,1,6.1557971,1.27173913,0.413043478,0.858695652,2.826086957,0.445652174,0.108695652,16.35144928,1.293478261,0.435997401,0.72967033,0.263157895,5.117647059,0.764705882,0.294117647,0.470588235,1.647058824,0.235294118,0.058823529,11.64705882,0.823529412,0.421686747,0.842105263,0.166666667
knighro01,101,0,1145,472,0,0,283,83,0,0,0,151,487,211,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6732673,2.801980198,0,0,0.821782178,0,0,11.33663366,0,0.433264887,0.5,,,,,,,,,,,,,
knighto01,283,0,7331,3640,556,888,1444,335,242,185,444,896,3087,1602,589,436,2,0,6,0,48,16,9,10,19,1,1,4,3,9,20,6,8,4,0,0,12.8621908,5.102473498,1.964664311,3.137809187,1.183745583,0.855123675,0.653710247,25.90459364,1.568904594,0.518950437,0.740237691,0,2.666666667,3.166666667,1.5,1.666666667,0.166666667,0.166666667,0.666666667,8,0.5,0.3,0.5,
knightr01,371,0,4566,1276,441,719,1160,224,136,221,244,805,1192,522,312,217,58,15,27,0,152,40,6,22,28,4,4,6,11,40,28,17,12,6,0,0,3.4393531,3.126684636,1.188679245,1.938005391,0.603773585,0.366576819,0.595687332,12.30727763,0.657681941,0.437919463,0.695512821,0.25862069,1.481481481,1.037037037,0.222222222,0.814814815,0.148148148,0.148148148,0.222222222,5.62962963,0.407407407,0.607142857,0.5,
knoblbu01,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666667,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
knorele01,131,0,0,873,0,0,0,206,0,0,0,497,1047,317,375,239,0,0,14,0,0,130,0,0,0,23,0,0,0,57,129,50,48,30,0,0,6.6641221,0,0,0,1.572519084,0,0,0,0,0.302769819,0.637333333,,9.285714286,0,0,0,1.642857143,0,0,0,0,0.387596899,0.625,
knostdi01,5,0,47,13,0,0,17,6,0,0,0,9,10,3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6000000,3.4,0,0,1.2,0,0,9.4,0,0.3,0.636363636,,,,,,,,,,,,,
knowlro01,9,0,43,9,0,0,9,0,0,0,0,11,14,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000,1,0,0,0,0,0,4.777777778,0,0.285714286,0.333333333,,,,,,,,,,,,,
kofoeba01,111,0,702,162,16,40,56,108,19,4,56,95,150,58,70,43,16,3,10,0,109,21,3,11,14,11,1,0,9,18,23,9,2,2,5,1,1.4594595,0.504504505,0.144144144,0.36036036,0.972972973,0.171171171,0.036036036,6.324324324,0.504504505,0.386666667,0.614285714,0.1875,2.1,1.4,0.3,1.1,1.1,0.1,0,10.9,0.9,0.391304348,1,0.2
kohlmbo01,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
kojisdo01,814,0,19241,9948,140,282,4555,1112,89,16,0,1937,8853,3947,2853,2054,0,0,13,0,358,179,1,3,85,26,1,0,0,35,163,72,45,35,0,0,12.2211302,5.595823096,0.171990172,0.346437346,1.366093366,0.109336609,0.01965602,23.63759214,0,0.445837569,0.719943919,,13.76923077,6.538461538,0.076923077,0.230769231,2,0.076923077,0,27.53846154,0,0.441717791,0.777777778,
kolared01,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0000000,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
kolarot01,95,0,0,488,0,0,0,0,0,0,0,100,0,192,106,104,0,0,9,0,0,50,0,0,0,0,0,0,0,0,0,21,0,8,0,0,5.1368421,0,0,0,0,0,0,0,0,,0.981132075,,5.555555556,0,0,0,0,0,0,0,0,,,
komenbi01,65,0,0,189,0,0,0,0,0,0,0,0,0,70,0,49,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,7,0,11,0,0,2.9076923,0,0,0,0,0,0,0,0,,,,5,0,0,0,0,0,0,0,0,,,
komenmi01,244,0,0,2080,0,0,0,124,0,0,0,514,861,664,612,337,0,0,29,0,0,207,0,0,0,14,0,0,0,36,107,76,97,55,0,0,8.5245902,0,0,0,0.508196721,0,0,0,0,0.771196283,0.550653595,,7.137931034,0,0,0,0.482758621,0,0,0,0,0.710280374,0.567010309,
komivho01,742,0,20211,7550,10,33,1804,2941,32,3,0,2046,7652,2972,1936,1606,0,0,10,0,263,76,0,0,25,38,0,0,0,35,103,31,19,14,0,0,10.1752022,2.431266846,0.013477089,0.044474394,3.96361186,0.043126685,0.004043127,27.23854447,0,0.388395191,0.829545455,,7.6,2.5,0,0,3.8,0,0,26.3,0,0.300970874,0.736842105,
koncajo01,784,0,16409,3520,1064,2792,3856,785,542,791,624,2474,3073,1444,1027,613,84,19,53,0,1028,220,57,150,207,39,27,47,29,171,168,75,108,70,0,0,4.4897959,4.918367347,1.357142857,3.56122449,1.00127551,0.691326531,1.008928571,20.92984694,0.795918367,0.469899121,0.596884129,0.226190476,4.150943396,3.905660377,1.075471698,2.830188679,0.735849057,0.509433962,0.886792453,19.39622642,0.547169811,0.446428571,0.648148148,
kondlto01,42,0,353,138,45,80,125,13,0,0,23,56,145,58,46,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2857143,2.976190476,1.071428571,1.904761905,0.30952381,0,0,8.404761905,0.547619048,0.4,0.47826087,0,,,,,,,,,,,,
koperbu01,54,0,631,247,0,0,61,43,0,0,0,59,241,106,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5740741,1.12962963,0,0,0.796296296,0,0,11.68518519,0,0.439834025,0.833333333,,,,,,,,,,,,,
kopicjo01,118,0,1187,432,111,203,314,84,37,8,75,150,278,137,191,155,11,3,10,0,57,27,2,16,18,4,1,1,3,11,22,9,17,9,0,0,3.6610169,2.661016949,0.940677966,1.720338983,0.711864407,0.313559322,0.06779661,10.05932203,0.63559322,0.492805755,0.811518325,0.272727273,2.7,1.8,0.2,1.6,0.4,0.1,0.1,5.7,0.3,0.409090909,0.529411765,
kornefr01,89,0,595,171,35,60,95,30,19,4,34,82,176,65,52,31,38,10,2,0,4,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1.9213483,1.06741573,0.393258427,0.674157303,0.337078652,0.213483146,0.04494382,6.685393258,0.382022472,0.369318182,0.596153846,0.263157895,0,0.5,0,0.5,0,0,0,2,0.5,0,,0
korolya01,34,0,168,39,6,10,16,13,6,0,7,11,46,13,16,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1470588,0.470588235,0.176470588,0.294117647,0.382352941,0.176470588,0,4.941176471,0.205882353,0.282608696,0.625,0.25,,,,,,,,,,,,
